	proerythroblast	early_basophilic	late_basophilic	polychromatic	orthochromatic	red_cluster
CDCA4	12.4537850554962	13.2100117840116	13.3950882448784	12.5657368673446	12.5657368673446	3
ACOT2	9.24079133216196	8.82336724004623	8.13613651705059	5.73696550399776	5.73696550399776	2
PPIE	12.1358160415875	12.2033480029798	11.8249587405285	10.0642941259539	10.0642941259539	4
TBKBP1	4.43740553426036	2.87446905233909	2.32192809488736	0	0	2
FANCG	12.2151285880462	12.325680136067	12.1444457100418	11.3402212041971	11.3402212041971	4
TTC14	10.4935222502614	10.729903647173	10.4652266070533	9.4797802640291	9.4797802640291	4
RBM45	9.24476031363386	9.44086916761087	9.06788256188921	6.97727992349992	6.97727992349992	4
KIAA1430	11.7514047201538	11.7311777248555	11.8338123638698	11.1486882042992	11.1486882042992	4
ASB12	5.53397846821134	4.82442826568771	3.96962665791284	1.58496250072116	1.58496250072116	2
EXT2	11.8217739819706	11.8374966656017	11.5276397399201	9.52812841758826	9.52812841758826	4
LTBP4	12.1877643454396	11.7544699952756	10.7096585353311	7.22881869049588	7.22881869049588	2
PHOSPHO2	7.28540221886225	7.14635686976152	6.98489348726633	5.05889354478406	5.05889354478406	4
CENPJ	11.728062080114	11.9230797098714	11.4970200022229	10.7632123668144	10.7632123668144	4
SNORA61	5.89077084919496	5.83289001416474	4.8073549220576	2.73696566630096	2.73696566630096	2
TOMM40	12.5746722821468	12.5334107721094	11.6822629588356	8.89986049421754	8.89986049421754	4
PTK2B	9.6824094890713	10.9732187799256	12.1780423288648	14.9319378519885	14.9319378519885	1
TMEM14B	12.8436594507924	13.236113927009	13.0435968989227	10.7256499969433	10.7256499969433	4
ANKRD9	9.78899020900831	10.5989829710361	11.3268041571555	12.914571997649	12.914571997649	1
DCAF12	13.5566653075357	13.9161901744511	14.0671545005242	15.8454981366786	15.8454981366786	1
GCFC1	11.9601225137378	12.1570310743784	11.6659278870031	10.3253054550897	10.3253054550897	4
HMGB3	11.9505558970475	12.1868363350945	12.0532471259124	10.5745935273376	10.5745935273376	4
HDAC7	14.9642957377372	14.3769616982729	13.0043375839587	12.377481688183	12.377481688183	2
LOC285593	1	1	0	0	0	2
ACADS	11.8165837077876	11.8546085656998	11.531219148194	9.59245703726808	9.59245703726808	4
APIP	9.85953478638265	9.91139198784346	9.72735330270096	8.2667865406949	8.2667865406949	4
SCML1	8.66415107053776	8.53008127953027	7.97918679868398	6.15650441826433	6.15650441826433	4
SPRYD4	10.1636496760158	10.1438079237492	9.31363881110944	7.16992500144231	7.16992500144231	4
MUTYH	9.79603960882977	9.86367011862639	9.58683978796183	8.11894107272351	8.11894107272351	4
ZNF614	10.5189806014341	10.5232355485859	10.1098306542788	8.13955135239879	8.13955135239879	4
ITPKB	11.1067808003886	11.2986354067342	11.0295170734659	8.67006595103742	8.67006595103742	4
BCAT2	11.4876727478543	10.8509681509824	9.59058704991503	7.03342300153745	7.03342300153745	2
SNUPN	10.218765429383	10.0989098064105	9.62570884306447	8.02606248107404	8.02606248107404	4
ARHGAP18	11.0834793273318	11.0986900966736	10.5352753766208	8.40087943628218	8.40087943628218	4
PPT2	12.8558417960499	13.0642936206514	12.6645955020715	10.6060970223423	10.6060970223423	4
WDR26	13.1429047875086	13.492562998107	13.5773108016896	15.7879874723069	15.7879874723069	1
ZNF611	10.0425718397234	10.1682546663879	9.81217730551445	8.40797597702414	8.40797597702414	4
TRIM2	4.60486186052939	3.7369652334924	3.16992500144231	6.97727992349992	6.97727992349992	1
TMEM86A	4.71881806483631	4.68182422733673	4.85798099512757	7.876516946565	7.876516946565	1
ZNF197	10.5827695539432	10.7819063585801	10.6815309627769	9.70274982112049	9.70274982112049	4
C1orf74	9.00749462998572	8.93073733756289	8.21755402595605	6.10852445677817	6.10852445677817	4
CRYM	3.16992500144231	2.4150374091104	4.34577460033433	8.1206697138624	8.1206697138624	1
KIAA1407	7.05528243550119	7.31891964620394	6.22881869049588	4.36923404235845	4.36923404235845	4
FAM49B	11.5133984621075	11.2308208433106	10.5625601256452	9.1489003036723	9.1489003036723	2
ZNF721	10.9001120629775	11.0539258815311	10.7225232324797	9.2344182103042	9.2344182103042	4
MLLT10	12.7892619933389	12.7938064914558	12.2743781532464	10.7827255285281	10.7827255285281	4
DNAAF2	10.6920339478858	10.3022584956065	9.01029507398547	6.254241224376	6.254241224376	2
TMEM38B	10.9068905956085	11.1050356890238	10.7481928495895	8.79116288855502	8.79116288855502	4
TMEM68	10.3973184604103	10.5199634755735	10.1015384641729	8.91189137650737	8.91189137650737	4
ANP32C	9.35388188325062	9.35461678705051	8.86108690599539	7.09099417948338	7.09099417948338	4
SNHG7	11.2855946809634	11.1949617961145	10.2644426002266	7.7437122022374	7.7437122022374	4
FLJ27352	6.254241224376	6.54432046469899	5.94641903777867	3.16992500144231	3.16992500144231	4
NUDT3	8.40655920363596	7.88060410814693	7.21916852046216	5.79007684371643	5.79007684371643	2
NDUFA9	12.2667865406949	12.4748043462799	12.1168855200825	10.4047871294729	10.4047871294729	4
PDZK1IP1	5.24792751344359	6.77698171152315	7.62692603711236	8.57364718749332	8.57364718749332	1
SLC25A24	8.14125548828104	6.27301843222128	5.1565046205113	5.12928301694497	5.12928301694497	2
GLS2	5.75488750216347	6.01495041583169	5.4262647547021	3.16992500144231	3.16992500144231	4
ANKRD46	8.74707415956408	8.19475685442225	7.08746284125034	5.73696550399776	5.73696550399776	2
CRYGD	5.79007684371643	4.8073549220576	3.62449047499016	0	0	2
GAR1	12.1433832139898	11.9814484794229	11.0814834380937	9.74034289814502	9.74034289814502	2
C14orf135	12.8960801373005	12.3981202595647	11.3022579243176	9.34133356819639	9.34133356819639	2
DHX33	12.2100624832402	12.0734721539765	11.0808175276083	9.15312967443241	9.15312967443241	2
CASQ1	2.66296493679111	2.73696566630096	2.73696566630096	4.70043971814109	4.70043971814109	1
GYG1	10.6818243327284	10.4871697684031	9.1548181090521	6.01495041583169	6.01495041583169	2
AKR7A2	11.2011026761818	11.2595473215726	10.7518226965931	7.60733031374961	7.60733031374961	4
DPY19L3	10.9461752407236	10.5612879451648	9.54882190845875	8.25895839358255	8.25895839358255	2
NUPL2	11.8603110549195	12.0290569986488	11.5924570372681	9.91139198784346	9.91139198784346	4
FPGS	12.5502658068687	12.4566110995749	11.635718120331	7.63903893222358	7.63903893222358	4
PTRH1	8.57616950826271	8.60362634498619	7.88060410814693	5.02974749060782	5.02974749060782	4
DARS2	12.3999008569288	12.6986324000012	12.5620038636516	11.4175007623616	11.4175007623616	4
PBX4	3.22239236981162	2.11547710644339	1	0	0	2
CARD9	8.97727992349992	8.23681164066322	6.62449091364749	2.4150374091104	2.4150374091104	2
DCPS	10.7554442683224	10.8584993705179	10.4948555844912	7.8703647195834	7.8703647195834	4
NIPSNAP3A	11.4069134211775	11.5742779919844	11.6301155658206	10.8584993705179	10.8584993705179	4
ZC2HC1C	7.27612440527424	7.23521678087431	6.8662490233097	3.58496250072116	3.58496250072116	4
ZNF324B	9.16574440177221	9.23282070098108	8.62449098675703	5.77258959186613	5.77258959186613	4
TMEM63A	10.9985904297453	11.1840490270657	10.9106427304696	8.96000193206808	8.96000193206808	4
ALPL	7.94251450533924	9.31363881110944	9.87958324961278	4.66296482289412	4.66296482289412	4
DPEP3	3.7369652334924	3.27301854415452	3.32192809488736	0	0	4
GAS5	11.8270778814731	11.7229496595082	10.987027333818	9.02882687168409	9.02882687168409	2
PTPRC	10.3582852615326	9.5274770060604	8.35461656667957	5.12928301694497	5.12928301694497	2
PNPLA4	10.6414493910044	10.6519486107234	10.3079601022665	8.67948009950545	8.67948009950545	4
DECR2	10.8752371383144	11.2520740427962	10.9434913658501	7.38370429247405	7.38370429247405	4
BID	11.7250820368729	11.3531468254981	9.86573327085176	6.20945336562895	6.20945336562895	2
FTSJ2	11.8303832906086	11.9733386208004	11.3885555039826	9.39517700549745	9.39517700549745	4
LOC100506930	8.81057163474115	8.52617329995613	7.76155123244448	2.50250042539359	2.50250042539359	4
ZNF442	5.11547735614061	5.12928301694497	5.22239229252438	4.29768079316525	4.29768079316525	4
ARHGEF38	7.15987133677839	7.20293973226865	7.05528243550119	6.2159373345043	6.2159373345043	4
GGT7	7.3037807481771	7.26052723659383	7.04439411935845	3.50249991620705	3.50249991620705	4
RASAL2	8.53138146051631	8.84130235882796	8.62449098675703	6.23521639785797	6.23521639785797	4
MANEAL	6.5596956911321	5.6724253419715	4.32192809488736	2.22239252438609	2.22239252438609	2
FAAH2	3.4594316186373	3.36923376312717	2.4150374091104	1.41503767961571	1.41503767961571	2
LOC149837	4.14295822604863	3.96962665791284	3.96962665791284	5.34577495509542	5.34577495509542	1
NVL	11.6543375244502	11.8802213708438	11.4828079567267	10.1228279948077	10.1228279948077	4
BRCA2	12.073248870436	12.4998458870832	12.4354098231633	11.6936320037852	11.6936320037852	4
LRR1	11.6755160440828	12.0891193979152	12.1270270430046	11.1904420187828	11.1904420187828	4
SNORD19B	5.54432061927345	4.68182422733673	3.90689059560852	1.22239221523714	1.22239221523714	2
TRIM7	6.74146698640115	6.58996313185928	5.7279204545632	1.22239221523714	1.22239221523714	4
DHTKD1	11.5557073699447	11.1713851162833	10.6474584264549	8.05166193857939	8.05166193857939	4
TDP1	11.5526690975143	11.5783726913608	11.3584682428153	10.3862214123572	10.3862214123572	4
LOC100130890	7.35167514385383	7.13955135239879	7.0480323330225	5.4262647547021	5.4262647547021	4
R3HDM1	12.4399173496135	12.3864014236408	12.062720767165	10.6468583779996	10.6468583779996	4
USP37	12.4366248841507	12.6638544844514	12.3291423812609	11.6382852105585	11.6382852105585	4
HNRNPA3P1	3.32192809488736	4.43740553426036	3.05889363134577	2.8073549220576	2.8073549220576	4
SGPP2	4.5443203101245	4.41503727385773	3.8073549220576	0.415037463211467	0.415037463211467	4
CSK	12.6259370995385	12.340220925971	11.3376219019925	9.569222771848	9.569222771848	2
RPL5	15.6576254920886	15.6399813558971	15.1296854984766	13.1736771363034	13.1736771363034	4
NCS1	13.4810425749338	13.4631411703717	12.4845711809158	10.4938554492408	10.4938554492408	2
TRMT2B	11.4074446375878	11.5566655470005	11.2718522462676	9.85330955540367	9.85330955540367	4
FAM172A	10.0745870501942	10.0384622464213	9.80950014029722	8.60856273657809	8.60856273657809	4
LARS2	12.2802873747195	12.2262113696318	11.3858624006415	9.14295786877747	9.14295786877747	4
PPP1R3G	3.16992500144231	2.4150374091104	1.22239221523714	0	0	2
KLHL22	9.81484951199813	9.82813648419411	9.59121058603996	8.5986730048015	8.5986730048015	4
GUSBP5	7.98109172777908	7.62935662007961	7.18982455888002	5.70043971814109	5.70043971814109	2
TTK	12.0107613099148	12.6890516566453	13.3024961321765	11.9668659003875	11.9668659003875	3
DENR	11.8760053897931	11.8647019088048	11.2017153289953	9.83605035505807	9.83605035505807	2
C10orf47	9.5104344561347	9.5104344561347	9.21755378362207	6.27301843222128	6.27301843222128	4
ZNF850	11.1178592946624	10.9820431072805	10.2308214435998	8.94446815103629	8.94446815103629	2
ITGAE	9.334645812363	9.01029507398547	8.48515830955147	6.76818432477693	6.76818432477693	2
NAAA	7.46488632093599	6.5183253601525	4.82442826568771	1.73696544989669	1.73696544989669	2
HEBP2	9.78299820892041	9.56224242422107	8.77698138264136	5.22239229252438	5.22239229252438	4
CYB5B	12.276609197327	12.1750295752668	11.733015321686	10.2577802872266	10.2577802872266	4
LOC401321	9.59058704991503	9.66118433330932	9.49385544924082	7.97345802120863	7.97345802120863	4
EMR2	8.17658856551421	7.94251450533924	6.92283174313269	3.16992500144231	3.16992500144231	4
FIBP	11.416093949895	11.2506933874777	10.767908829754	8.75377399325778	8.75377399325778	4
METAP1	13.0489976529111	12.9688467588963	12.350018424047	10.3930332255256	10.3930332255256	4
C16orf86	7.62449062120929	6.96578428466209	6.18982455888002	3.84130191847043	3.84130191847043	2
ALOX12B	5.70965815627906	4.4594316186373	3	2	2	2
ABCA11P	8.22560897336352	8.2667865406949	7.90086680798075	6.4594316186373	6.4594316186373	4
SLC25A10	11.4225904338926	11.3948201085775	10.8935540941613	9.73865520628111	9.73865520628111	2
RRP7B	9.11721009804805	9.18900095010503	8.27457244095697	5.93859937692852	5.93859937692852	4
NUDT5	11.1801161516415	11.1011004680961	10.7102321681131	8.99341028499511	8.99341028499511	4
COQ10A	9.32717828070715	9.2487181688818	8.5104346539448	5.33390061732244	5.33390061732244	4
LOC100506874	5.11547735614061	5.48112679740042	4.68182422733673	2	2	4
C5orf25	7.16992500144231	6.06608919045777	3.77258985577372	2	2	2
GAL	7.27301880533204	6.63420597132842	5.20945336562895	3.90689059560852	3.90689059560852	2
LRRIQ3	5.19639734395759	3.96962665791284	3.90689059560852	0.415037463211467	0.415037463211467	2
PDCD7	11.9146344053321	11.7779403299266	11.0523418478322	9.59494652710865	9.59494652710865	2
RBM3	13.6758104191043	14.0632829984065	13.6975464435428	11.8641861446543	11.8641861446543	4
C9orf167	10.2403942383043	9.33762190199251	7.63178311500437	4.19639695049529	4.19639695049529	2
ANKRD13D	9.3612128131243	9.20293997706987	8.48784003382305	4.92283198093961	4.92283198093961	4
ACRC	5.52356195605701	5.20945336562895	5.12928301694497	6.84966530995162	6.84966530995162	1
ROCK2	12.4017683085858	12.4055847896738	11.8559067966285	10.623271552738	10.623271552738	2
PPRC1	13.9988839100641	13.9778460487442	12.8895039634115	9.719959111837	9.719959111837	4
TRAPPC11	12.0447356260569	12.211482859739	11.8637991037288	10.2815440978722	10.2815440978722	4
LGALS3BP	12.1878676270051	11.7491709503757	10.1745100366036	6.02974726978716	6.02974726978716	2
DDX60	11.197421285693	11.8715202623291	12.1166688559671	10.7546094560149	10.7546094560149	4
PIK3CD	9.38298427711826	8.601151614984	7.22881869049588	3.36923376312717	3.36923376312717	2
FUS	14.7968168359834	14.9759075119743	14.4830391877933	13.2603804799617	13.2603804799617	4
GPR153	6.45395654342647	5.89077084919496	4.05889397759255	2.32192809488736	2.32192809488736	2
C11orf65	4.14295822604863	4.64385618977472	4.84130242173617	3.7369652334924	3.7369652334924	4
EIF4ENIF1	12.2463448420583	12.375763584603	12.1535520317081	10.7216691457712	10.7216691457712	4
RINT1	11.3819035798681	11.4589192069676	10.8986013874039	8.82442832933602	8.82442832933602	4
S100A3	5.81591685019445	6.78572447022647	6.05889376118832	1	1	4
SLC9A6	11.4604558963096	11.2479275134436	10.633297695307	9.39660478118186	9.39660478118186	2
HDHD2	11.4883422775325	11.4515547414739	11.5497846679479	9.34725217741432	9.34725217741432	4
FADS1	15.0557200758758	15.4358437515102	15.2063531623299	11.320048549765	11.320048549765	4
CNP	13.2805290926711	13.2773843224983	12.6815311823875	12.036860446673	12.036860446673	2
C2CD4D	0	0	0	1.22239221523714	1.22239221523714	1
IL1R1	3.96962665791284	5.4594316186373	6.98489348726633	9.58621435949328	9.58621435949328	1
MRPL24	11.2969162068793	11.0898920278548	9.97058479162515	7.29462074889163	7.29462074889163	2
ZBTB42	9.37286506011259	9.16908995034541	8.34872815423108	6.70043971814109	6.70043971814109	2
PEX1	11.0982512348587	11.0518886559054	10.239201106898	9.02236781302845	9.02236781302845	2
HBA1	14.7592120214958	16.2303019499948	17.2454877151831	18.6553105958653	18.6553105958653	1
D2HGDH	10.1565040643321	9.92233657384149	8.83183513242221	5.58496250072116	5.58496250072116	4
ZDHHC8	11.3368786222676	10.7794460542591	9.35461678705051	6.74146698640115	6.74146698640115	2
MIR4292	5.55458885167764	6.07324891061009	5.1565046205113	4.08746284125034	4.08746284125034	4
NCAPD3	14.1970884239541	14.7657175786384	14.8459638474921	13.7154258119159	13.7154258119159	4
LOC388692	7.8349974665143	7.38082207247991	6.19639714722645	1.22239221523714	1.22239221523714	4
TRAPPC6B	13.3026860419179	13.092151431973	12.1138505594159	10.5251948445606	10.5251948445606	2
SCAPER	6.86212031210877	6.8538297676193	5.85798099512757	2.66296493679111	2.66296493679111	4
TP53RK	12.4248662041042	11.9011184276668	10.5166849493096	9	9	2
NKRF	11.3960695576399	11.374133660386	10.5143856384639	7.9385992593175	7.9385992593175	4
SCMH1	11.8127119985452	12.093857568791	11.8793278454801	10.220780968443	10.220780968443	4
FUBP1	13.5673619581065	13.9272844507983	13.5662122406119	11.9339366149642	11.9339366149642	4
C5orf15	11.5273142538425	11.5315437545795	11.2805776633775	10.2356157807997	10.2356157807997	4
SCRT2	0	0	0.415037463211467	1.22239221523714	1.22239221523714	1
PRPS1L1	8.37359035970432	8.77588447374785	8.37213939570078	6.43740536779557	6.43740536779557	4
TMEM160	8.30833903013941	8.18652680371135	7.70735913208088	5.93073733756289	5.93073733756289	4
CCDC41	10.3717766443379	10.329048453968	9.67654474971532	7.92678995541675	7.92678995541675	4
PDP1	9.16406896514793	8.87549349797989	7.9385992593175	5.95419631038687	5.95419631038687	2
DKFZP434I0714	7.31590400544051	7.13613702985685	6.85798099512757	5.40372207245297	5.40372207245297	4
PKN1	13.6660763964521	13.2622416920333	12.4475138518767	9.90588832589075	9.90588832589075	2
FGF8	0.736965623020107	1.22239221523714	0.415037463211467	1	1	1
ZNF318	13.18688801003	13.1279943209764	12.578451240146	10.5212735881105	10.5212735881105	4
ZNF234	9.68182398142281	9.5051499851218	8.78026645790833	7.31288295528436	7.31288295528436	2
C19orf57	9.18982455888002	9.55842071326866	9.17242750864548	7.59743210099575	7.59743210099575	4
DUOX1	3.22239236981162	3.8073549220576	3	1.22239221523714	1.22239221523714	4
TRAF2	11.5059767499113	11.5804154555884	11.2233984147116	9.74483383749955	9.74483383749955	4
CCDC113	7.73470962022584	7.27922333434188	5.87446919988745	0.736965623020107	0.736965623020107	4
RECQL	12.1449768240501	12.6823362697114	12.5296745617646	11.0534731869997	11.0534731869997	4
FN3K	13.3832992875472	13.4597735521685	13.31236254984	11.6017707884077	11.6017707884077	4
FBL	14.1785092456522	14.0774833568595	13.4244287640378	10.9587941110377	10.9587941110377	4
SUMF2	12.9558315042359	12.7354855797506	12.2282174422934	10.5232355485859	10.5232355485859	2
ZFP28	6.4262647547021	5.30985538382166	4	1.41503767961571	1.41503767961571	2
C9orf93	7.76376543223766	7.48649959367651	6.99623845788653	5.7279204545632	5.7279204545632	2
SEC63	12.1344263202209	12.3113699978041	11.968066625304	9.80413102118332	9.80413102118332	4
NAA15	13.5944027555659	13.6712458191699	12.8529845224904	10.5087851620645	10.5087851620645	4
WHAMMP2	6.27922370585136	7.01122725542325	6.77258906405081	5.19639734395759	5.19639734395759	4
ARSK	8.22560897336352	7.9619317662928	7.32493028311226	7.01122725542325	7.01122725542325	2
SNORA64	7.70274964799707	8.28231608452436	7.02606192761044	4	4	4
PRSS8	8.73018717477651	7.98868468677217	6.52877961324518	1.22239221523714	1.22239221523714	2
ANP32AP1	10.6097946614432	10.6697708885255	10.1539737588674	8.40797597702414	8.40797597702414	4
MACROD1	10.1711767976518	9.59058704991503	8.36340458484175	5.19639734395759	5.19639734395759	2
MAFA	1.73696544989669	1.87446924907023	1.41503767961571	2.50250042539359	2.50250042539359	1
RARS	12.7048401994386	12.6628908591391	11.8123108970623	9.84182644627887	9.84182644627887	2
VGF	1.22239221523714	0	0	1.22239221523714	1.22239221523714	1
SERGEF	9.81431537037444	9.87702839872315	9.27379559921426	6.64385618977472	6.64385618977472	4
PET112	12.1067811274809	11.8878553682681	11.1690900756519	9.26756693065735	9.26756693065735	2
MFSD4	5.30985538382166	4.79007710444444	3.16992500144231	2.87446905233909	2.87446905233909	2
PLEKHA1	7.23840473932508	6.63903922172762	5.32192809488736	2.11547710644339	2.11547710644339	2
BOP1	10.5698556083309	10.6549340234623	10.1072170755914	6.91089212652744	6.91089212652744	4
NMRAL1	11.0135550772737	10.3782948559119	8.71653380857954	6.70043971814109	6.70043971814109	2
KIF15	12.6492561775173	13.376532412848	13.820744399222	12.8936176072529	12.8936176072529	3
RASSF3	10.0750338375354	9.3634048038744	7.11894107272351	3	3	2
SNORD81	5.08746284125034	5.86624852867145	4.22239267896054	2.50250042539359	2.50250042539359	4
LAP3	13.18982455888	13.1016474500308	12.0312418240248	8.80628119612959	8.80628119612959	4
PPP1R3D	8.85382945579767	8.27146302790437	6.8538297676193	4.75488750216347	4.75488750216347	2
VPS36	11.320048549765	11.4802853209364	11.2493108169653	10.3966047811819	10.3966047811819	4
ZNF420	10.0439391068469	9.63481105017172	8.7515440590891	6.38658111070751	6.38658111070751	2
LOC643339	0.736965623020107	4.02974704896646	5.63420611656617	7.99435343685886	7.99435343685886	1
MRPL42	12.090002227968	12.3112751901025	11.9722618487333	10.3663222142458	10.3663222142458	4
TRMT1	12.5297558071429	12.4513829368841	11.4642052014416	8.54946394785341	8.54946394785341	4
HIST3H2A	6.65344228637528	7.10503582001908	8.15312992783317	10.8384160757973	10.8384160757973	1
ORC2	12.3295160672065	12.5438373095897	12.2384047393251	10.3365065598103	10.3365065598103	4
PSIP1	13.3341335907982	13.7372473430277	13.7303990196517	12.7781455244757	12.7781455244757	4
AP3M1	12.5294305541462	12.6654840434464	12.2479275134436	10.7914339790254	10.7914339790254	4
TCIRG1	11.0905537638897	11.3615781204135	11.0184317983335	9.71138012660811	9.71138012660811	4
APOBEC3B	11.5977420546359	11.8856963733394	11.542225639073	10.2799970276399	10.2799970276399	4
KIAA1377	6.2667865406949	6.54946387084123	5.66296510763657	3.22239236981162	3.22239236981162	4
EIF3M	13.7470044434806	13.7365425153539	13.3133082154321	11.8184491654112	11.8184491654112	4
SNORD48	6.18982455888002	6.14295802189369	4.96962619747828	1.87446924907023	1.87446924907023	4
TSR1	12.8449018760198	12.83433929731	11.8211094718753	9.27767493431857	9.27767493431857	4
C8orf59	11.0876836044362	11.0745877191409	10.4945226164455	9.52812841758826	9.52812841758826	2
SSTR2	2.8073549220576	2.22239252438609	1.58496250072116	1	1	2
PBK	11.6851867965953	12.4427706626531	12.8017083589165	12.4036333461026	12.4036333461026	3
NOXA1	6.4484604457516	6.08746284125034	5.52356195605701	1.87446924907023	1.87446924907023	4
SNORD44	5.78135971352466	6.5077946401987	4.95419631038687	2.32192809488736	2.32192809488736	4
FLJ33065	4.75488750216347	4.4594316186373	4.11547693997856	1.22239221523714	1.22239221523714	4
CD8A	0	0	0	0.415037463211467	0.415037463211467	1
MARC2	3.62449047499016	3	1.41503767961571	0	0	2
FBF1	10.0633950812885	10.482135348813	10.5423867178759	9.12325931555121	9.12325931555121	4
GABARAPL3	5	5.44846061094568	6.2667865406949	9.17907979954662	9.17907979954662	1
TLR6	7.60486230519566	8.01308981328623	7.91288933622996	5.87446919988745	5.87446919988745	4
NCAPH2	13.1430111713797	13.4750151973601	13.4415177156285	12.4138042887708	12.4138042887708	4
ZFP36L1	12.6181560477785	12.8030548519139	12.3621265656487	11.1050356890238	11.1050356890238	4
BK250D10.8	4.73696577450307	4.16992500144231	2.50250042539359	1.58496250072116	1.58496250072116	2
FIG4	10.4801166515937	10.5937020390914	10.1514390077673	8.39803093141435	8.39803093141435	4
RPE	10.9405580636834	10.9469062744564	10.5310568176084	9.60979429215267	9.60979429215267	2
CXorf36	0	0	0	0.415037463211467	0.415037463211467	1
NCKIPSD	10.7044803631603	10.8507080206296	10.5877775163282	8.78463484555752	8.78463484555752	4
ZNF440	10.3666861209585	10.0817057837388	9.32568030469366	7.04439411935845	7.04439411935845	2
JAG1	9.38298427711826	8.40655920363596	6.33390079616893	3.36923376312717	3.36923376312717	2
SH3BGRL	13.8442810914246	13.6577281971779	13.3790168356877	11.913512897675	11.913512897675	4
TMEM231	9.4858293087019	8.90086680798075	7.57742882803575	4.73696577450307	4.73696577450307	2
RFWD3	13.8291608069232	14.177289496468	13.9626249324575	12.7942804042485	12.7942804042485	4
MBOAT1	11.1213178740034	10.9729797860663	9.97680324014598	8.22560897336352	8.22560897336352	2
RNF135	9.13613677345374	8.50250047312982	7.55969599700382	5.63420611656617	5.63420611656617	2
CTSC	11.8477100140271	11.4450148458684	10.2320215223942	6.90287793496675	6.90287793496675	2
IL6ST	10.8073549220576	11.5468944598876	12.3949093142973	15.0809145199459	15.0809145199459	1
FRAT1	11.2745720915421	10.6444574879455	9.38729941982373	8.25895839358255	8.25895839358255	2
RUSC2	8.39231742277876	7.44570435967585	5.6724253419715	1.22239221523714	1.22239221523714	2
RBP5	5.30985538382166	5.48112679740042	5.43740520133075	1.87446924907023	1.87446924907023	4
PRRC1	12.6603674410951	12.6317075079101	11.8534393921148	9.44432479527556	9.44432479527556	4
RBBP8	12.0928671224072	12.3686884238581	11.9509203520301	11.3619437737352	11.3619437737352	4
PYCR1	13.3887801508627	13.7218115998614	13.4764082699992	11.2675668136188	11.2675668136188	4
CDAN1	12.7064960180612	12.6430293336965	11.9656641753003	10.8496654663131	10.8496654663131	2
OGFOD1	12.459175435552	12.5862142187273	11.9969440709318	9.75321674917896	9.75321674917896	4
UBE2E1	12.0227145730448	11.7839530028722	11.021442943326	9.67654474971532	9.67654474971532	2
MYEF2	7.71653346562508	8.08392230630982	8.57238456097224	4.98489325947242	4.98489325947242	4
HDHD3	12.0726910127203	11.5003439692704	10.3808214232671	8.97632553992316	8.97632553992316	2
TNFRSF19	10.8685656241713	10.3376219019925	8.58120058192496	5.02974749060782	5.02974749060782	2
ZNF692	11.4660764613963	11.6699183387706	11.1984450414524	9.47167521439204	9.47167521439204	4
ZNF488	4.82442826568771	4.29768079316525	2.8073549220576	0	0	2
SEC23A	10.2017159415179	9.33240965335212	7.51569983828404	3.16992500144231	3.16992500144231	2
SIAE	9.37359014221262	8.97918708455487	8.35608525238392	4.75488750216347	4.75488750216347	4
FBXO5	12.2148251289868	13.1236902810852	13.4423824250581	12.6338278224961	12.6338278224961	3
HERC6	9.5051499851218	10.1569261932389	10.2749604721406	8.75711227842552	8.75711227842552	4
CLDN12	7.58245589601404	7.42066176779273	6.4757334309664	4.62449105986657	4.62449105986657	2
LRP5L	7.49452201643372	7.53915881110803	6.76376609605434	4.08746284125034	4.08746284125034	4
MCU	11.6765446615669	11.5261730064603	10.9969444238991	9.36413465500805	9.36413465500805	4
RRN3	11.7286292935562	11.649555734707	10.9575860034335	9.13699111208023	9.13699111208023	4
CCT6A	14.7930444107023	14.8240139988733	13.9952663244327	12.2861727798043	12.2861727798043	2
LRRC46	5.29768042637839	5.14295781773873	4.60486186052939	1.87446924907023	1.87446924907023	4
ZNF550	8.74259003108809	8.601151614984	8.07503357003947	6.09451752840892	6.09451752840892	4
LOC100506462	5.88264304936184	5.96962642769558	6.1154771480596	3.16992500144231	3.16992500144231	4
SLBP	13.7387604493857	14.0047761199865	13.6069834703675	12.3255865452106	12.3255865452106	4
N4BP2L1	10.3699604279099	10.0848083878044	9.67948009950545	8.4757334309664	8.4757334309664	2
MALSU1	10.6668160521308	10.7742377098226	10.2082343583398	8.62205181945638	8.62205181945638	4
DNAH11	6.14974711950468	6.26052761294909	5.10153788639458	2.93859951806173	2.93859951806173	2
IGSF22	1.58496250072116	0.415037463211467	0.736965623020107	2.11547710644339	2.11547710644339	1
MCTS1	10.8019774752426	10.8140480651145	9.97918651281303	8.39231742277876	8.39231742277876	2
ERH	12.5308127998885	12.6296601096978	12.3112751901025	11.1249826641837	11.1249826641837	4
GPRC5C	0	0	0.415037463211467	0	0	3
VARS	14.2651996698328	14.4768303586957	13.6954458105374	10.2415863837875	10.2415863837875	4
POLN	7.00749491030207	7.3279271348231	6.8371018448408	5.43740520133075	5.43740520133075	4
POLR3F	9.92233657384149	10.131428717512	9.85953478638265	8.21593723746203	8.21593723746203	4
C11orf85	0	0.415037463211467	1	1.58496250072116	1.58496250072116	1
APRT	12.8361819515714	12.7763645562689	12.1683587272239	9.18652705131348	9.18652705131348	4
PP7080	9.67006612812765	9.34281538730086	8.15650431714084	6.58496250072116	6.58496250072116	2
