ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0016052	carbohydrate catabolic process	43/1933	162/18614	4.74338759562225e-09	1.66720107156997e-05	1.5796310337279e-05	SCARB2/GK5/LDHA/FUT4/GPI/HK2/GM2A/TKTL1/PPP1R3D/PFKP/GALM/LRP5/GPD2/PGAM1/ENO3/HEXA/PPARA/IDS/GALE/RBKS/OGDHL/ADPGK/PRKAG2/CTBS/ARL2/PGK1/GIT1/NEU3/GAPDHS/PGK2/FUT2/TP53/STBD1/PYGL/GAPDH/PGD/HDAC4/ENO1/EIF6/SORD/ALDOC/SLC4A4/PGM1	43
BP	GO:0007264	small GTPase mediated signal transduction	92/1933	483/18614	5.6172542842654e-09	1.66720107156997e-05	1.5796310337279e-05	RASGEF1A/NTN1/APOE/SCAI/ARHGAP15/PLEKHG1/RAPGEF5/STMN3/RALB/ARHGAP4/VAV3/ARRB1/RAC3/NUCB2/AUTS2/DEF6/ARHGEF11/SPRY1/SYNJ2BP/NOTCH2/ARHGDIG/RAB4A/STMN1/ROCK2/CYFIP1/SYNGAP1/BCR/ARHGAP39/EPS8L1/ARHGDIB/LIMK1/CSF1/GPR65/SIPA1L3/RASA3/ABL1/DOK1/DNMBP/ARL3/RND2/CHM/RALGAPA2/ABL2/RAB9B/GIT1/RAB38/PHACTR4/RALGPS2/CYTH3/DOCK9/GPR174/ABR/ARHGAP20/TP53/DAB2IP/SH2D3A/SH3BP1/ARHGEF17/RTN4R/RASAL3/DENND4C/ARHGAP44/ARHGAP5/DOCK2/DOCK1/RHOG/RHOBTB1/NCKAP1/DENND3/MYO9A/RTKN/SOS1/KPNB1/WAS/FGD3/PSD4/TRIO/ARHGAP1/ARHGAP28/DNAJA3/RHOBTB2/VAV1/MCF2/GMIP/AIF1/CADM4/DOCK6/F2RL3/ARHGAP9/DOK4/DOK2/F2R	92
BP	GO:0044282	small molecule catabolic process	71/1933	388/18614	1.44745887206876e-06	0.00286403862153338	0.00271360447489943	ACACB/GK5/APOE/GCSH/MTHFS/HIBCH/BDH2/AKR1C3/BLMH/ACADSB/ACOT4/SULT1A1/FUT4/CROT/HK2/TKTL1/DDAH1/AASDHPPT/AMACR/BCAT2/NUDT3/PFKP/GALM/LRP5/GPD2/ENO3/HEXA/PPARA/QPRT/CPT1A/ACAT2/IDS/GALE/RBKS/ACOX3/MCCC1/MTRR/GLS/ECHS1/IMPA1/DLD/PGK1/ACAA2/NOS3/ALDH3B2/MFSD2A/TYSND1/GCAT/ALDH3B1/FUT2/DPYD/GLUD2/TP53/MLYCD/ALDH2/PEX13/MPST/AMDHD1/CPT2/NUDT19/ADHFE1/PGD/CYP2W1/DECR1/ADA/ENO1/INPP5J/SORD/PCK1/SCARB1/SLC16A3	71
BP	GO:0006090	pyruvate metabolic process	29/1933	112/18614	2.52810355435653e-06	0.00375170567466509	0.00355464665550709	ME2/LDHA/PDK3/VDAC1/GPI/HK2/PFKP/PGAM1/ENO3/PPARA/OGDHL/ADPGK/PRKAG2/DLD/ARL2/PGK1/GIT1/GAPDHS/PGK2/PDHB/GAPDH/HDAC4/ENO1/EIF6/ALDOC/PCK1/SLC4A4/PGM1/SLC16A3	29
BP	GO:0007265	Ras protein signal transduction	62/1933	333/18614	3.69533807150358e-06	0.00379546515434124	0.00359610766059818	RASGEF1A/NTN1/APOE/SCAI/RAPGEF5/STMN3/RALB/ARHGAP4/ARRB1/RAC3/AUTS2/ARHGEF11/SPRY1/SYNJ2BP/NOTCH2/ARHGDIG/RAB4A/STMN1/ROCK2/CYFIP1/SYNGAP1/BCR/EPS8L1/ARHGDIB/LIMK1/CSF1/GPR65/RASA3/ABL1/DOK1/ABL2/RAB9B/GIT1/PHACTR4/RALGPS2/CYTH3/GPR174/TP53/DAB2IP/SH3BP1/RTN4R/RASAL3/DENND4C/ARHGAP44/ARHGAP5/RHOG/RHOBTB1/NCKAP1/DENND3/RTKN/SOS1/KPNB1/WAS/PSD4/ARHGAP1/RHOBTB2/AIF1/CADM4/F2RL3/DOK4/DOK2/F2R	62
BP	GO:0051056	regulation of small GTPase mediated signal transduction	57/1933	298/18614	3.83638661153091e-06	0.00379546515434124	0.00359610766059818	RASGEF1A/APOE/SCAI/ARHGAP15/PLEKHG1/STMN3/ARHGAP4/VAV3/ARRB1/AUTS2/DEF6/ARHGEF11/SPRY1/NOTCH2/STMN1/SYNGAP1/BCR/ARHGAP39/EPS8L1/ARHGDIB/CSF1/GPR65/SIPA1L3/RASA3/ABL1/DNMBP/RALGAPA2/ABL2/GIT1/CYTH3/GPR174/ABR/ARHGAP20/DAB2IP/SH3BP1/ARHGEF17/RTN4R/RASAL3/DENND4C/ARHGAP44/ARHGAP5/DOCK2/DENND3/MYO9A/SOS1/FGD3/PSD4/TRIO/ARHGAP1/ARHGAP28/VAV1/MCF2/GMIP/CADM4/F2RL3/ARHGAP9/F2R	57
BP	GO:0006165	nucleoside diphosphate phosphorylation	26/1933	102/18614	1.11439101091925e-05	0.00945003577259524	0.0089536709343482	LDHA/NME7/GPI/HK2/PFKP/PGAM1/ENO3/NME6/PPARA/NME5/OGDHL/ADPGK/PRKAG2/ARL2/PGK1/GIT1/GAPDHS/AK8/PGK2/GAPDH/HDAC4/ENO1/EIF6/ALDOC/SLC4A4/PGM1	26
BP	GO:0045785	positive regulation of cell adhesion	80/1933	482/18614	1.52857872729668e-05	0.0106746975823419	0.0101140071610251	IL7/CDK6/SOX4/DPP4/ATM/VAV3/FUT4/LEF1/RAC3/MYADM/MAGI1/FBLN2/TMEM102/HES1/SDC4/CD83/ZBTB1/PTPRC/CSK/UTRN/HSPD1/SOX12/CCL28/PTPN22/PTPN6/ZFHX3/RUNX3/IL2RG/PIEZO1/RREB1/DAG1/SYK/ABI3BP/CSF1/JUP/ABL1/FCHO1/ZP3/LGALS9/NCK2/IL15/KIFAP3/ABL2/CD46/ARL2/PLEKHA2/LYN/LAMC1/SMARCA4/SMARCC1/RHOH/CYTH3/BAG4/DUSP26/CD27/EMP2/RASAL3/DOCK1/CD5/ARHGEF7/HLA-DMA/FSTL3/EMILIN1/EFEMP2/ADA/DNAJA3/PPP3CA/EPB41L5/VAV1/AIF1/LAMB2/SMAD3/PODXL/PYCARD/CBFB/CD40LG/PCK1/CD4/CD74/IGFBP2	80
BP	GO:0046939	nucleotide phosphorylation	26/1933	104/18614	1.61846829920952e-05	0.0106746975823419	0.0101140071610251	LDHA/NME7/GPI/HK2/PFKP/PGAM1/ENO3/NME6/PPARA/NME5/OGDHL/ADPGK/PRKAG2/ARL2/PGK1/GIT1/GAPDHS/AK8/PGK2/GAPDH/HDAC4/ENO1/EIF6/ALDOC/SLC4A4/PGM1	26
BP	GO:0006096	glycolytic process	22/1933	85/18614	4.00376509632181e-05	0.0233612669333175	0.0221342121621356	LDHA/GPI/HK2/PFKP/PGAM1/ENO3/PPARA/OGDHL/ADPGK/PRKAG2/ARL2/PGK1/GIT1/GAPDHS/PGK2/GAPDH/HDAC4/ENO1/EIF6/ALDOC/SLC4A4/PGM1	22
BP	GO:0006757	ATP generation from ADP	22/1933	86/18614	4.85863890194376e-05	0.0233612669333175	0.0221342121621356	LDHA/GPI/HK2/PFKP/PGAM1/ENO3/PPARA/OGDHL/ADPGK/PRKAG2/ARL2/PGK1/GIT1/GAPDHS/PGK2/GAPDH/HDAC4/ENO1/EIF6/ALDOC/SLC4A4/PGM1	22
