ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-9614657	FOXO-mediated transcription of cell death genes	7/458	16/10955	1.75726394106215e-06	0.00143865059032248	0.00138248705376335	BCL6/FOXO3/DDIT3/PINK1/FOXO4/FOXO1/EP300	7
R-HSA-9617828	FOXO-mediated transcription of cell cycle genes	7/458	17/10955	2.88018136200697e-06	0.00143865059032248	0.00138248705376335	FOXO3/CCNG2/CDKN1A/GADD45A/BTG1/FOXO4/FOXO1	7
R-HSA-9614085	FOXO-mediated transcription	12/458	65/10955	1.32107309351726e-05	0.00439917340141248	0.00422743389925524	BCL6/FOXO3/CCNG2/CDKN1A/GADD45A/DDIT3/PINK1/FBXO32/BTG1/FOXO4/FOXO1/EP300	12
R-HSA-9648895	Response of EIF2AK1 (HRI) to heme deficiency	6/458	15/10955	1.87423215568191e-05	0.00468089480881557	0.00449815717363658	DDIT3/TRIB3/ATF3/ATF5/CEBPB/CEBPG	6
R-HSA-2672351	Stimuli-sensing channels	15/458	109/10955	4.52903836140636e-05	0.0090490186460899	0.00869575365390021	TRPC4/CASQ1/CLIC2/TSC22D3/TTYH2/TRPV5/STOM/MCOLN1/BEST3/BEST2/MCOLN2/BEST1/TRPM8/C8orf44-SGK3/CLCN3	15
R-HSA-442660	Na+/Cl- dependent neurotransmitter transporters	6/458	19/10955	8.80630119883839e-05	0.0146624914960659	0.0140900819181414	SLC6A19/SLC6A18/SLC6A12/SLC22A1/SLC6A13/SLC6A9	6
R-HSA-9031628	NGF-stimulated transcription	8/458	39/10955	0.000172016553523993	0.0245492195672098	0.0235908416261476	RRAD/VGF/EGR1/ARC/FOS/ID3/ID1/EP300	8
R-HSA-352230	Amino acid transport across the plasma membrane	7/458	33/10955	0.000353660685214108	0.0441633780661118	0.042439282225693	SLC6A19/SLC6A18/SLC43A2/SLC6A12/SLC7A11/SLC7A9/SLC7A5	7
R-HSA-9818027	NFE2L2 regulating anti-oxidant/detoxification enzymes	5/458	17/10955	0.000509157728777909	0.0470279296986735	0.0451920045152418	HMOX1/MAFK/GCLC/SLC7A11/EP300	5
R-HSA-9617629	Regulation of FOXO transcriptional activity by acetylation	4/458	10/10955	0.000517825051737145	0.0470279296986735	0.0451920045152418	FOXO3/FOXO4/FOXO1/EP300	4
R-HSA-9702518	STAT5 activation downstream of FLT3 ITD mutants	4/458	10/10955	0.000517825051737145	0.0470279296986735	0.0451920045152418	BCL2L1/CDKN1A/PIM1/GAB2	4
R-HSA-9707616	Heme signaling	8/458	47/10955	0.000655834590694555	0.0545982296753217	0.0524667672555644	HMOX1/HBA2/HBA1/HBB/CLEC1B/RORA/MAFK/EP300	8
R-HSA-198725	Nuclear Events (kinase and transcription factor activation)	9/458	61/10955	0.000902842544497655	0.0693799770733198	0.0666714494398268	RRAD/VGF/EGR1/ARC/FOS/RPS6KA5/ID3/ID1/EP300	9
R-HSA-373752	Netrin-1 signaling	8/458	50/10955	0.00100349087483977	0.0716062417117809	0.0688108028461559	TRPC4/ABLIM1/MAPK13/ABLIM3/SRC/UNC5B/SIAH2/RGMB	8
R-HSA-2219528	PI3K/AKT Signaling in Cancer	12/458	104/10955	0.0012988502503223	0.0865034266714653	0.0831264160206274	FGF19/FGF8/ERBB3/FOXO3/SRC/CDKN1A/FOXO4/IRS2/FOXO1/EREG/BTC/GAB2	12
R-HSA-1237044	Erythrocytes take up carbon dioxide and release oxygen	4/458	13/10955	0.00159499616908314	0.0898558161074169	0.0863479313945148	HBA2/HBA1/HBB/SLC4A1	4
R-HSA-1480926	O2/CO2 exchange in erythrocytes	4/458	13/10955	0.00159499616908314	0.0898558161074169	0.0863479313945148	HBA2/HBA1/HBB/SLC4A1	4
R-HSA-9612973	Autophagy	15/458	151/10955	0.00161902371364715	0.0898558161074169	0.0863479313945148	GABARAPL1/TUBA4A/ATG14/UBAP1/HBB/SRC/PINK1/ULK1/WDR45/GABARAPL2/ATG9A/MTMR3/EPAS1/RB1CC1/TUBB1	15
R-HSA-425366	Transport of bile salts and organic acids, metal ions and amine compounds	10/458	83/10955	0.00233267626762166	0.11954947340182	0.11488237684259	SLC6A19/SLC6A18/SLC14A1/SLC6A12/SLC22A1/SLC13A4/SLC6A13/SLC6A9/SLC44A3/SLC22A4	10
R-HSA-168643	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	8/458	57/10955	0.00239338285088728	0.11954947340182	0.11488237684259	HMOX1/BIRC3/BCL2L1/MAPK13/IRAK2/CASP4/BIRC2/TAB3	8
R-HSA-187037	Signaling by NTRK1 (TRKA)	12/458	115/10955	0.00306682401297258	0.145893199474267	0.140197669164461	RRAD/VGF/EGR1/MAPK13/ARC/SRC/FOS/RPS6KA5/ID3/IRS2/ID1/EP300	12
R-HSA-9703648	Signaling by FLT3 ITD and TKD mutants	4/458	16/10955	0.00367458405185716	0.165969327378484	0.159490044327672	BCL2L1/CDKN1A/PIM1/GAB2	4
R-HSA-166520	Signaling by NTRKs	13/458	134/10955	0.00397302963934701	0.165969327378484	0.159490044327672	RRAD/VGF/EGR1/MAPK13/ARC/SRC/PCSK6/FOS/RPS6KA5/ID3/IRS2/ID1/EP300	13
R-HSA-168638	NOD1/2 Signaling Pathway	6/458	37/10955	0.0039872511081918	0.165969327378484	0.159490044327672	BIRC3/MAPK13/IRAK2/CASP4/BIRC2/TAB3	6
R-HSA-1632852	Macroautophagy	13/458	136/10955	0.00450915363030294	0.180185779066906	0.173151499403633	GABARAPL1/TUBA4A/ATG14/SRC/PINK1/ULK1/WDR45/GABARAPL2/ATG9A/MTMR3/EPAS1/RB1CC1/TUBB1	13
R-HSA-983712	Ion channel transport	16/458	186/10955	0.0049384595815853	0.189750812384758	0.18234312301238	TRPC4/CASQ1/CLIC2/ATP1A3/TSC22D3/TTYH2/TRPV5/STOM/MCOLN1/BEST3/BEST2/MCOLN2/BEST1/TRPM8/C8orf44-SGK3/CLCN3	16
R-HSA-3295583	TRP channels	5/458	28/10955	0.005534621543559	0.204780997111683	0.196786543770987	TRPC4/TRPV5/MCOLN1/MCOLN2/TRPM8	5
